,SOURCE,TARGET,RATE
21190,491,684,2
21191,491,1321,2
21192,491,1221,2
21193,491,1752,2
21194,491,1514,2
21195,491,2233,2
21196,491,839,2
21197,491,1622,1
21198,491,1351,1
21199,491,1388,1
21200,491,7580,1
21201,491,7552,1
21202,491,876,1
21203,491,1039,1
21204,491,801,1
21205,491,824,-1
21206,491,2336,-2
21207,491,7602,-10
21208,491,7601,-10
21209,491,7599,-10
21210,491,7598,-10
21211,491,7604,-10
21212,491,7518,-10
21213,491,7603,-10
21214,525,493,10
21215,617,493,2
21216,1538,493,2
21217,752,493,1
21218,493,525,1
21219,493,1538,1
21220,493,752,1
21221,1421,494,3
21222,1860,494,3
21223,557,494,1
21224,666,494,1
21225,494,1421,2
21226,494,557,1
21227,494,1860,1
21228,758,495,5
21229,1377,495,1
21230,495,758,5
21231,495,1377,2
21232,7558,496,10
21233,3340,496,1
21234,3320,496,1
21235,496,3340,1
21236,496,3320,1
21237,496,7558,-1
21238,1178,497,7
21239,2336,498,3
21240,1074,498,1
21241,2293,498,1
21242,651,498,1
21243,708,498,-10
21244,498,2336,2
21245,498,1396,1
21246,498,7384,-1
21247,498,708,-1
21248,498,7560,-1
21249,1907,499,10
21250,605,499,3
21251,906,499,1
21252,499,1907,3
21253,499,2433,1
21254,499,605,1
21255,1425,500,1
21256,500,1425,1
21257,1102,501,2
21258,7375,501,1
21259,501,794,10
21260,501,1102,2
21261,533,502,3
21262,716,502,2
21263,502,7552,7
21264,502,716,4
21265,502,533,4
21266,1109,504,2
21267,2593,504,1
21268,608,504,1
21269,995,504,1
21270,504,1109,2
21271,504,2593,1
21272,504,608,1
21273,504,995,1
21274,669,505,3
21275,7603,505,1
21276,1432,505,1
21277,993,505,1
21278,7424,505,1
21279,505,669,2
21280,505,7603,1
21281,505,1432,1
21282,505,993,1
21283,505,7424,1
21284,7375,506,1
21285,506,7375,5
21286,566,507,3
21287,535,507,2
21288,583,507,1
21289,2104,507,1
21290,1985,507,1
21291,7371,507,1
21292,609,507,1
21293,5342,507,-3
21294,507,566,3
21295,507,535,2
21296,507,583,1
21297,507,2104,1
21298,507,1985,1
21299,507,7589,1
21300,507,7371,1
21301,507,609,1
21302,1957,508,1
21303,609,508,1
21304,508,1957,1
21305,508,609,1
21306,508,7589,-10
21307,2345,509,1
21308,1157,509,1
21309,878,509,1
21310,1000,509,1
21311,2548,509,1
21312,509,1000,5
21313,509,2345,2
21314,509,1157,1
21315,509,878,1
21316,509,2548,1
21317,510,1679,2
21318,2037,511,10
21319,568,511,1
21320,612,511,1
21321,511,2037,1
21322,511,568,1
21323,511,612,1
21324,798,513,1
21325,945,513,1
21326,2539,513,1
21327,1978,513,1
21328,513,1751,2
21329,513,798,1
21330,513,945,1
21331,513,2539,1
21332,513,1978,1
21333,1432,514,2
21334,2030,514,2
21335,2658,514,1
21336,2045,514,1
21337,1224,514,1
21338,514,2030,2
21339,514,2658,1
21340,514,2045,1
21341,514,1224,1
21342,514,1432,1
21343,2077,515,1
21344,619,515,1
21345,515,2077,1
21346,1291,516,10
21347,1136,516,1
21348,729,516,1
21349,5342,516,-3
21350,516,1291,5
21351,516,547,2
21352,516,729,1
21353,518,517,4
21354,517,7603,-10
21355,2191,518,1
21356,737,518,1
21357,1859,518,-10
21358,518,737,5
21359,518,2191,1
21360,745,519,2
21361,1164,519,1
21362,1288,519,1
21363,2899,519,1
21364,946,519,1
21365,519,745,2
21366,519,1164,1
21367,519,1288,1
21368,519,2899,1
21369,519,946,1
21370,2973,520,1
21371,520,2973,1
21372,754,522,3
21373,883,522,1
21374,1337,522,1
21375,5342,522,1
21376,1156,522,1
21377,522,883,1
21378,522,1337,1
21379,522,5342,1
21380,522,1156,1
21381,523,1341,4
21382,819,525,10
21383,644,525,1
21384,525,644,10
21385,525,819,10
21386,7591,526,2
21387,904,526,1
21388,526,7591,2
21389,526,3216,1
21390,526,904,1
21391,526,1826,-1
21392,6792,527,10
21393,1584,527,7
21394,527,1584,5
21395,527,6792,1
21396,7591,528,4
21397,1586,528,1
21398,528,7591,4
21399,528,1586,1
21400,677,529,3
21401,1154,529,2
21402,2316,529,1
21403,747,529,1
21404,1221,529,1
21405,1210,529,1
21406,2529,529,1
21407,992,529,1
21408,529,677,3
21409,529,2316,2
21410,529,1154,2
21411,529,747,1
21412,529,1221,1
21413,529,1210,1
21414,529,2529,1
21415,529,992,1
21416,650,530,1
21417,1798,530,1
21418,530,650,1
21419,530,1798,1
21420,1633,531,2
21421,840,531,2
21422,1095,531,1
21423,774,531,1
21424,7327,531,1
21425,531,840,2
21426,531,1633,1
21427,531,1095,1
21428,531,774,1
21429,531,7327,1
21430,7400,532,10
21431,1119,532,1
21432,532,2665,1
21433,532,1119,1
21434,532,7400,1
21435,776,533,10
21436,533,776,10
21437,912,534,2
21438,2474,534,1
21439,2460,534,1
21440,534,912,2
21441,534,2859,1
21442,534,2474,1
21443,534,2460,1
21444,534,7582,-10
21445,912,535,1
21446,536,535,1
21447,654,535,1
21448,3516,535,1
21449,535,912,1
21450,535,536,1
21451,535,654,1
21452,535,3516,1
21453,7596,536,2
21454,668,536,2
21455,612,536,2
21456,2643,536,1
21457,1237,536,1
21458,1965,536,1
21459,538,536,1
21460,1623,536,1
21461,992,536,1
21462,7371,536,1
21463,3516,536,1
21464,5342,536,-3
21465,536,612,2
21466,536,2643,1
21467,536,2614,1
21468,536,668,1
21469,536,1237,1
21470,536,1965,1
21471,536,538,1
21472,536,1623,1
21473,536,992,1
21474,536,7371,1
21475,536,3516,1
21476,536,7596,-10
21477,1088,537,2
21478,537,1088,2
21479,726,538,10
21480,1241,538,2
21481,852,539,10
21482,1639,539,2
21483,854,539,1
21484,539,852,5
21485,539,1639,3
21486,539,854,1
21487,863,540,1
21488,2591,540,1
21489,986,540,1
21490,1659,540,1
21491,540,863,1
21492,540,2591,1
21493,540,986,1
21494,540,1659,1
21495,1262,541,4
21496,1627,541,2
21497,1122,541,2
21498,1260,541,2
21499,2026,541,2
21500,732,541,1
21501,1638,541,1
21502,2071,541,1
21503,2068,541,1
21504,911,541,1
21505,7519,541,-10
21506,541,1262,4
21507,541,1627,2
21508,541,1122,2
21509,541,1260,2
21510,541,2026,2
21511,541,732,1
21512,541,1638,1
21513,541,2071,1
21514,541,911,1
21515,541,7519,-10
21516,629,542,2
21517,2755,542,1
21518,1638,542,1
21519,1276,542,1
21520,542,2755,1
21521,542,1638,1
21522,542,1276,1
21523,542,629,1
21524,542,7557,-5
21525,792,543,1
21526,543,792,1
21527,7547,544,2
21528,563,544,1
21529,544,563,1
21530,544,7547,-1
21531,544,926,-5
21532,7603,546,2
21533,734,546,2
21534,7375,546,1
21535,546,7603,5
21536,546,734,2
21537,1294,547,4
21538,585,547,1
21539,1484,547,1
21540,777,547,1
21541,796,547,1
21542,1737,547,1
21543,2146,547,1
21544,547,1294,3
21545,547,585,1
21546,547,1484,1
21547,547,777,1
21548,547,796,1
21549,547,1737,1
21550,7603,548,2
21551,7595,548,1
21552,1157,548,1
21553,548,7603,5
21554,548,1349,1
21555,548,1157,1
21556,1379,549,1
21557,1579,549,1
21558,549,7603,2
21559,549,1579,1
21560,553,550,1
21561,2910,550,1
21562,550,553,1
21563,550,2910,1
21564,708,551,3
21565,1351,551,1
21566,551,708,3
21567,1513,552,4
21568,552,1311,4
21569,3252,553,1
21570,3249,553,1
21571,1561,553,1
21572,3243,553,1
21573,3153,553,1
21574,1543,553,1
21575,3090,553,1
21576,2231,553,1
21577,693,553,1
21578,553,3252,1
21579,553,3249,1
21580,553,1561,1
21581,553,3243,1
21582,553,3153,1
21583,553,1543,1
21584,553,3090,1
21585,553,2231,1
21586,553,1321,1
21587,553,693,1
21588,553,7603,-10
21589,600,554,10
21590,1523,554,1
21591,554,600,10
21592,1058,555,1
21593,762,555,-1
21594,555,1035,3
21595,559,652,5
21596,559,560,5
21597,2590,561,1
21598,561,1087,1
21599,561,2590,1
21600,1466,562,1
21601,562,780,3
21602,562,1466,1
21603,773,563,2
21604,7550,563,2
21605,1413,563,1
21606,563,773,2
21607,563,7550,2
21608,563,1413,1
21609,748,564,1
21610,1618,564,1
21611,7552,564,1
21612,564,1618,1
21613,564,7552,1
21614,564,655,1
21615,564,748,-10
21616,1088,565,1
21617,565,1088,1
21618,716,566,1
21619,911,566,1
21620,566,716,2
21621,566,911,1
21622,939,568,1
21623,925,568,1
21624,1633,568,1
21625,568,939,1
21626,568,925,1
21627,568,657,1
21628,568,1633,1
21629,584,569,10
21630,569,584,10
21631,863,570,1
21632,1249,570,1
21633,1101,570,1
21634,570,1249,2
21635,570,863,1
21636,570,1101,1
21637,1281,571,5
21638,780,571,5
21639,1474,571,2
21640,1103,571,1
21641,571,1281,5
21642,571,780,5
21643,571,1474,2
21644,571,1103,1
21645,859,573,5
21646,1001,573,1
21647,573,859,3
21648,573,1001,1
21649,7564,574,3
21650,857,574,2
21651,1628,574,1
21652,725,574,1
21653,669,574,1
21654,574,7564,5
21655,574,857,3
21656,574,725,1
21657,574,669,1
21658,616,575,3
21659,2040,575,2
21660,2039,575,2
21661,1435,575,2
21662,856,575,2
21663,849,575,1
21664,575,856,5
21665,575,849,3
21666,575,616,3
21667,575,2040,2
21668,575,2039,2
21669,575,1435,2
21670,579,576,9
21671,7564,576,3
21672,7550,576,1
21673,576,579,10
21674,576,7564,3
21675,576,7550,1
21676,614,577,10
21677,1693,577,1
21678,577,614,10
21679,577,1693,1
21680,577,7576,-5
21681,727,578,6
21682,860,578,1
21683,994,578,1
21684,578,727,6
21685,578,994,2
21686,578,860,1
21687,578,2027,1
21688,619,579,1
21689,671,579,1
21690,579,619,1
21691,579,671,1
21692,2705,580,1
21693,2681,580,1
21694,1001,580,1
21695,865,580,1
21696,580,2681,1
21697,580,2705,1
21698,580,1001,1
21699,580,865,1
21700,1691,582,10
21701,628,583,10
21702,583,628,1
21703,1268,584,2
21704,1716,584,1
21705,584,1268,2
21706,1859,585,1
21707,7410,585,1
21708,585,798,2
21709,585,1859,1
21710,585,7410,1
21711,585,7600,-5
21712,585,7604,-10
21713,592,586,1
21714,1283,586,1
21715,2753,586,1
21716,586,592,1
21717,586,1283,1
21718,586,2753,1
21719,1167,587,2
21720,3357,587,1
21721,614,587,1
21722,787,587,1
21723,7603,587,1
21724,587,3357,1
21725,587,1167,1
21726,587,614,1
21727,587,787,1
21728,587,7603,-1
21729,798,588,2
21730,1161,588,1
21731,796,588,1
21732,1740,588,1
21733,7603,588,1
21734,588,798,2
21735,588,7603,2
21736,588,796,1
21737,588,1740,1
21738,2154,589,5
21739,1736,589,1
21740,589,2154,2
21741,589,1736,1
21742,6878,590,10
21743,614,590,1
21744,590,6878,10
21745,590,614,2
21746,7565,591,2
21747,1802,591,1
21748,591,7565,2
21749,591,1802,1
21750,591,7528,-10
21751,1150,592,1
21752,592,1150,1
21753,1762,593,1
21754,635,593,1
21755,593,635,1
21756,593,7441,-9
21757,593,7397,-10
21758,1582,594,1
21759,1522,594,1
21760,594,1582,1
21761,594,1522,1
21762,880,595,9
21763,1032,595,2
21764,595,880,9
21765,595,1032,1
21766,645,596,1
21767,596,645,1
21768,812,597,2
21769,1862,597,2
21770,1848,597,2
21771,2354,597,1
21772,1533,597,1
21773,965,597,1
21774,1851,597,1
21775,597,812,2
21776,597,1862,2
21777,597,2354,1
21778,597,1533,1
21779,597,965,1
21780,597,1848,1
21781,597,1851,1
21782,673,598,3
21783,3258,598,1
21784,2318,598,1
21785,598,673,3
21786,598,3219,1
21787,598,3258,1
21788,598,2318,1
21789,598,5342,1
21790,1188,599,3
21791,1532,599,1
21792,2320,599,1
21793,1537,599,1
21794,599,1188,3
21795,599,2320,1
21796,599,1537,1
21797,7575,602,1
21798,702,602,1
21799,602,7575,1
21800,602,702,1
21801,1382,603,2
21802,1199,603,2
21803,7521,603,1
21804,1009,603,1
21805,603,1382,2
21806,603,7521,2
21807,603,1199,2
21808,603,1009,1
21809,603,7552,-10
21810,834,604,10
21811,1202,604,1
21812,604,834,10
21813,604,1202,1
21814,1202,605,2
21815,2336,605,2
21816,3410,605,1
21817,605,1554,2
21818,605,2336,2
21819,605,2431,1
21820,7569,606,10
21821,1601,606,1
21822,606,1601,1
21823,607,769,1
21824,921,608,5
21825,995,608,2
21826,608,921,5
21827,608,995,2
21828,1243,609,2
21829,1093,609,1
21830,1089,609,1
21831,609,1243,2
21832,609,1093,1
21833,609,1089,1
21834,641,610,2
21835,2009,610,1
21836,610,641,2
21837,665,611,5
21838,1104,611,2
21839,667,611,1
21840,780,611,1
21841,1962,611,1
21842,2517,611,1
21843,2505,611,1
21844,915,611,1
21845,611,665,2
21846,611,667,1
21847,611,780,1
21848,611,1962,1
21849,611,2517,1
21850,611,2505,1
21851,611,1104,1
21852,611,915,1
21853,676,612,3
21854,616,612,2
21855,1669,612,1
21856,1638,612,1
21857,612,676,3
21858,612,616,2
21859,612,1669,1
21860,612,1638,1
21861,876,613,1
21862,738,613,1
21863,613,876,1
21864,613,1337,1
21865,613,738,1
21866,647,614,3
21867,1166,614,3
21868,1882,614,2
21869,707,614,1
21870,2068,614,1
21871,1108,614,1
21872,7576,614,-10
21873,941,614,-10
21874,614,647,1
21875,614,1882,1
21876,614,707,1
21877,614,1166,1
21878,614,1108,1
21879,614,7571,-1
21880,614,7520,-1
21881,614,7576,-10
21882,614,941,-10
21883,7564,615,3
21884,2554,615,2
21885,718,615,1
21886,1441,615,1
21887,615,718,2
21888,615,7564,2
21889,615,2554,1
21890,615,1441,1
21891,1446,616,3
21892,671,616,2
21893,1008,616,1
21894,616,1446,2
21895,616,1008,2
21896,616,671,2
21897,620,617,5
21898,3134,617,1
21899,1638,617,1
21900,617,620,5
21901,617,1638,1
21902,723,618,10
21903,618,723,10
21904,1688,619,2
21905,7561,619,2
21906,1660,619,1
21907,1120,619,1
21908,862,619,1
21909,619,1688,2
21910,619,1660,1
21911,619,1120,1
21912,619,862,1
21913,619,7561,-10
21914,7596,620,3
21915,2009,620,2
21916,1117,620,1
21917,620,1117,1
21918,620,2009,1
21919,620,841,1
21920,620,7596,-10
21921,621,2843,1
21922,1018,622,1
21923,1269,622,1
21924,2640,622,1
21925,2645,622,1
21926,939,622,1
21927,1417,622,1
21928,622,1018,1
21929,622,1269,1
21930,622,2640,1
21931,622,2645,1
21932,622,939,1
21933,622,1417,1
21934,798,623,1
21935,7564,623,1
21936,623,798,1
21937,623,7564,1
21938,2646,624,1
21939,624,2646,1
21940,1469,625,1
21941,7552,625,1
21942,625,1469,4
21943,625,7552,1
21944,5660,627,2
21945,4017,627,2
21946,715,627,1
21947,627,4017,1
21948,627,715,1
21949,627,7549,-10
21950,789,628,10
21951,628,789,10
21952,940,629,1
21953,988,629,1
21954,657,629,1
21955,629,940,1
21956,629,2088,1
21957,629,657,1
21958,629,7564,-10
21959,793,630,2
21960,1710,630,1
21961,630,793,2
21962,630,1710,1
21963,2908,631,10
21964,1769,631,2
21965,3151,632,1
21966,632,1485,2
21967,632,3151,1
21968,2207,634,5
21969,634,1747,3
21970,634,2207,1
21971,2882,635,1
21972,635,941,1
21973,635,2882,1
21974,2913,636,10
21975,636,2913,1
21976,759,637,1
21977,637,759,1
21978,798,639,2
21979,7512,639,2
21980,687,639,1
21981,639,7512,2
21982,639,798,2
21983,639,687,1
21984,639,7593,-5
21985,2831,640,1
21986,640,2831,1
21987,3254,641,2
21988,2341,641,2
21989,973,641,1
21990,958,641,1
21991,2255,641,1
21992,762,641,-10
21993,641,973,2
21994,641,2341,2
21995,641,958,1
21996,641,1224,1
21997,641,2255,1
21998,641,762,-1
21999,2263,642,1
22000,1525,642,1
22001,642,2263,1
22002,642,1525,1
22003,5342,643,3
22004,3110,643,1
22005,643,5342,2
22006,643,3110,1
22007,3207,644,2
22008,7341,644,1
22009,644,7341,1
22010,644,3207,1
22011,3165,645,5
22012,754,645,1
22013,1838,645,1
22014,2343,645,1
22015,3160,645,1
22016,1060,645,1
22017,645,2343,2
22018,645,1060,2
22019,645,754,1
22020,645,1838,1
22021,645,3165,1
22022,645,3160,1
22023,7419,646,3
22024,1844,646,1
22025,646,1844,2
22026,647,2425,2
22027,647,7503,-1
22028,647,7532,-5
22029,647,7522,-5
22030,647,7523,-5
22031,647,7544,-5
22032,647,7545,-10
22033,3170,648,10
22034,821,648,1
22035,648,821,1
22036,648,3170,1
22037,1192,649,1
22038,1885,649,1
22039,650,649,1
22040,1197,649,1
22041,649,1192,1
22042,649,1885,1
22043,649,650,1
22044,649,1197,1
22045,7558,650,1
22046,7507,650,1
22047,1596,651,3
22048,651,2423,2
22049,651,1205,1
22050,651,1596,1
22051,651,984,1
22052,1074,653,1
22053,2041,654,1
22054,716,654,1
22055,718,654,1
22056,1918,654,1
22057,654,718,2
22058,654,2041,1
22059,654,716,1
22060,654,1918,1
22061,773,655,1
22062,655,773,1
22063,749,656,10
22064,1161,656,2
22065,812,656,1
22066,813,656,1
22067,7529,656,-10
22068,656,749,9
22069,656,1161,2
22070,656,937,1
22071,656,812,1
22072,656,7529,-10
22073,1694,657,1
22074,1924,657,1
22075,2452,657,1
22076,1644,657,1
22077,657,1694,1
22078,657,924,1
22079,657,1924,1
22080,657,2452,1
22081,657,1644,1
22082,7569,658,3
22083,658,7569,1
22084,2722,661,3
22085,1007,661,1
22086,1971,661,1
22087,661,1007,1
22088,661,1971,1
22089,661,2571,1
22090,1234,662,4
22091,662,1234,3
22092,2335,663,1
22093,1241,663,1
22094,2533,663,1
22095,663,820,10
22096,663,2335,1
22097,663,1241,1
22098,663,2533,1
22099,1279,664,1
22100,1276,664,1
22101,2704,664,1
22102,664,1279,1
22103,664,1276,1
22104,664,2704,1
22105,1474,665,3
22106,2100,665,3
22107,1103,665,1
22108,665,1474,2
22109,665,923,2
22110,665,2100,1
22111,665,1103,1
22112,704,666,1
22113,666,704,1
22114,2649,667,5
22115,780,667,1
22116,667,2649,1
22117,667,780,1
22118,926,668,1
22119,7373,668,1
22120,668,926,2
22121,668,7373,1
22122,2534,669,1
22123,669,2534,1
22124,7564,670,3
22125,670,7564,1
22126,1123,671,3
22127,862,671,2
22128,671,1123,3
22129,671,862,2
22130,3007,672,1
22131,3058,673,5
22132,673,1512,3
22133,673,875,3
22134,673,3058,1
22135,673,740,1
22136,1013,674,5
22137,7564,674,3
22138,674,1013,5
22139,674,7564,3
22140,7564,675,3
22141,1674,675,1
22142,675,7564,3
22143,1677,676,3
22144,1008,676,2
22145,925,676,1
22146,2592,676,1
22147,676,1677,3
22148,676,919,2
22149,676,1008,2
22150,676,925,1
22151,676,2592,1
22152,929,677,4
22153,914,677,2
22154,1008,677,1
22155,677,929,4
22156,677,914,2
22157,677,1008,1
22158,930,678,2
22159,1686,678,1
22160,2612,678,1
22161,2050,678,1
22162,678,930,2
22163,678,1686,1
22164,678,7327,1
22165,678,2612,1
22166,678,2050,1
22167,863,679,1
22168,679,863,1
22169,1018,680,1
22170,7564,680,1
22171,1472,680,1
22172,2112,680,1
22173,854,680,1
22174,5342,680,-3
22175,680,1018,1
22176,680,7564,1
22177,680,1472,1
22178,680,2112,1
22179,680,2094,1
22180,680,854,1
22181,7603,681,3
22182,2776,681,1
22183,2719,681,1
22184,681,7603,4
22185,681,2776,1
22186,681,2719,1
22187,681,7564,-10
22188,1720,682,1
22189,2722,682,1
22190,2721,682,1
22191,2109,682,1
22192,7499,682,1
22193,2108,682,1
22194,2715,682,1
22195,938,682,1
22196,732,682,1
22197,939,682,1
22198,1701,682,1
22199,682,1720,1
22200,682,2722,1
22201,682,2721,1
22202,682,2109,1
22203,682,7499,1
22204,682,2108,1
22205,682,2715,1
22206,682,938,1
22207,682,732,1
22208,682,939,1
22209,682,1701,1
22210,7565,683,1
22211,683,7565,3
22212,683,798,1
22213,7457,684,2
22214,948,685,8
22215,7603,685,1
22216,685,948,8
22217,685,7603,1
22218,798,686,1
22219,5342,686,-1
22220,686,5342,1
22221,686,798,-1
22222,7565,687,2
22223,7577,687,1
22224,687,7565,1
22225,687,7577,1
22226,687,7593,-10
22227,1026,688,10
22228,7594,688,-10
22229,7580,689,5
22230,1160,689,3
22231,801,689,2
22232,5342,689,-5
22233,689,1160,3
22234,689,801,2
22235,689,7580,2
22236,967,690,2
22237,1380,690,1
22238,690,967,2
22239,1367,691,10
22240,798,691,1
22241,691,1367,1
22242,691,798,1
22243,2225,692,10
22244,692,2225,10
22245,694,693,1
22246,693,694,1
22247,812,694,2
22248,7588,694,2
22249,2173,694,1
22250,694,812,2
22251,694,2173,1
22252,694,7588,-10
22253,803,695,2
22254,695,803,1
22255,2299,696,2
22256,696,2299,1
22257,800,700,2
22258,2265,700,1
22259,1527,700,1
22260,700,2265,2
22261,700,800,2
22262,700,1527,1
22263,7443,701,5
22264,890,701,3
22265,1556,701,2
22266,701,890,1
22267,701,1556,1
22268,701,7443,1
22269,707,702,1
22270,702,707,1
22271,7340,703,2
22272,7512,703,1
22273,703,7340,1
22274,703,7512,1
22275,1016,705,2
22276,1182,705,2
22277,1851,705,1
22278,3204,705,1
22279,812,705,1
22280,705,1182,3
22281,705,1559,2
22282,705,1851,1
22283,705,3204,1
22284,705,1016,1
22285,765,706,1
22286,706,765,1
22287,1045,707,1
22288,1195,707,1
22289,707,1045,1
22290,707,1195,1
22291,2325,708,1
22292,708,1890,1
22293,708,2325,1
22294,708,7382,-1
22295,708,7604,-10
22296,708,5679,-10
22297,708,7496,-10
22298,708,7489,-10
22299,708,7487,-10
22300,708,7495,-10
22301,708,7494,-10
22302,708,7493,-10
22303,708,7492,-10
22304,708,7491,-10
22305,708,7490,-10
22306,708,7486,-10
22307,708,7488,-10
22308,833,709,10
22309,709,833,10
22310,710,769,1
22311,1676,712,2
22312,744,712,1
22313,1923,712,1
22314,727,712,1
22315,3480,712,1
22316,712,744,3
22317,712,1923,1
22318,712,1676,1
22319,712,727,1
22320,1921,715,1
22321,922,715,1
22322,7438,715,1
22323,7552,715,1
22324,715,7552,2
22325,715,1921,1
22326,715,922,1
22327,715,7438,1
22328,1687,716,1
22329,2019,716,1
22330,1630,716,1
22331,913,716,1
22332,1089,716,1
22333,2495,716,1
22334,7371,716,1
22335,1220,716,1
22336,1606,716,1
22337,716,1687,3
22338,716,2019,1
22339,716,1630,1
22340,716,913,1
22341,716,1943,1
22342,716,1089,1
22343,716,2495,1
22344,716,7371,1
22345,716,1220,1
22346,716,1606,1
22347,1612,717,1
22348,2478,717,1
22349,1413,717,1
22350,717,1612,1
22351,717,2478,1
22352,717,1413,1
22353,720,718,1
22354,1974,718,1
22355,1931,718,1
22356,718,720,1
22357,718,1974,1
22358,1638,719,8
22359,719,1638,2
22360,7546,720,1
22361,720,1979,1
22362,720,7546,-1
22363,2579,725,1
22364,2007,725,1
22365,1661,725,1
22366,1113,725,1
22367,725,1661,1
22368,725,2007,1
22369,725,2579,1
22370,725,1113,1
22371,790,726,10
22372,726,790,10
22373,726,7564,10
22374,994,727,1
22375,727,994,1
22376,2615,728,5
22377,728,2615,1
22378,1656,729,1
22379,1711,729,1
22380,1468,729,1
22381,2087,729,1
22382,729,1656,1
22383,729,2087,1
22384,729,1711,1
22385,729,1468,1
22386,729,4311,-1
22387,1018,730,2
22388,866,730,2
22389,730,1018,3
22390,730,866,2
22391,7328,731,10
22392,1131,731,1
22393,731,7328,10
22394,731,1131,1
22395,2109,732,1
22396,1726,733,1
22397,733,1726,1
22398,1280,734,1
22399,734,1280,1
22400,7372,735,2
22401,2765,735,1
22402,2079,735,1
22403,735,7372,2
22404,735,2765,1
22405,735,2079,1
22406,1181,738,3
22407,2860,738,1
22408,946,738,1
22409,738,1181,3
22410,738,2860,1
22411,738,946,1
22412,1783,739,1
22413,1314,739,1
22414,1144,739,1
22415,2877,739,1
22416,1754,739,1
22417,739,1783,1
22418,739,1331,1
22419,739,1314,1
22420,739,1144,1
22421,739,2877,1
22422,739,1754,1
